transaction_id,customer_id,transaction_date,transaction_type,amount,transaction_status,channel,country,fraud_flag
4146,1734,2023-06-22 17:00:00,DEBIT,1363,SUCCESS,UPI,UAE,1
4147,1570,2023-06-22 18:00:00,CREDIT,13405,SUCCESS,CARD,Singapore,0
4148,1246,2023-06-22 19:00:00,CREDIT,53917,SUCCESS,UPI,UAE,1
4149,1639,2023-06-22 20:00:00,CREDIT,24498,SUCCESS,UPI,USA,0
4150,1794,2023-06-22 21:00:00,CREDIT,97716,SUCCESS,NETBANKING,UAE,1
4151,1836,2023-06-22 22:00:00,CREDIT,75901,SUCCESS,NETBANKING,Singapore,0
4152,1536,2023-06-22 23:00:00,DEBIT,49207,SUCCESS,CARD,UAE,0
4153,1130,2023-06-23 00:00:00,CREDIT,32252,SUCCESS,CARD,India,0
4154,1352,2023-06-23 01:00:00,DEBIT,93360,SUCCESS,CARD,Singapore,0
4155,1195,2023-06-23 02:00:00,CREDIT,30724,SUCCESS,NETBANKING,UK,0
4156,1792,2023-06-23 03:00:00,DEBIT,99755,SUCCESS,UPI,UAE,0
4157,1915,2023-06-23 04:00:00,CREDIT,56232,SUCCESS,CARD,USA,1
4158,1929,2023-06-23 05:00:00,CREDIT,53079,SUCCESS,NETBANKING,UAE,0
4159,1665,2023-06-23 06:00:00,CREDIT,58113,SUCCESS,NETBANKING,USA,0
4160,1381,2023-06-23 07:00:00,DEBIT,95025,SUCCESS,UPI,India,0
4161,1644,2023-06-23 08:00:00,DEBIT,63897,SUCCESS,UPI,UK,0
4162,1226,2023-06-23 09:00:00,DEBIT,51898,SUCCESS,NETBANKING,Singapore,1
4163,1700,2023-06-23 10:00:00,CREDIT,16750,SUCCESS,UPI,Singapore,1
4164,1475,2023-06-23 11:00:00,DEBIT,26114,SUCCESS,UPI,UK,0
4165,1476,2023-06-23 12:00:00,CREDIT,76521,SUCCESS,NETBANKING,India,0
4166,1264,2023-06-23 13:00:00,CREDIT,7534,SUCCESS,CARD,India,0
4167,1371,2023-06-23 14:00:00,DEBIT,30128,SUCCESS,CARD,UAE,0
4168,1485,2023-06-23 15:00:00,DEBIT,66658,SUCCESS,NETBANKING,India,0
4169,1433,2023-06-23 16:00:00,CREDIT,24431,SUCCESS,CARD,UAE,0
4170,1645,2023-06-23 17:00:00,CREDIT,67673,SUCCESS,NETBANKING,USA,0
4171,1210,2023-06-23 18:00:00,DEBIT,74392,SUCCESS,NETBANKING,UK,0
4172,1571,2023-06-23 19:00:00,CREDIT,46426,SUCCESS,UPI,USA,0
4173,1939,2023-06-23 20:00:00,CREDIT,83079,SUCCESS,CARD,USA,0
4174,1376,2023-06-23 21:00:00,DEBIT,99828,FAILED,NETBANKING,USA,0
4175,1394,2023-06-23 22:00:00,DEBIT,4223,SUCCESS,CARD,USA,0
4176,1449,2023-06-23 23:00:00,DEBIT,16703,SUCCESS,CARD,Singapore,0
4177,1942,2023-06-24 00:00:00,DEBIT,66041,SUCCESS,CARD,India,0
4178,1363,2023-06-24 01:00:00,DEBIT,42697,SUCCESS,NETBANKING,UK,0
4179,1875,2023-06-24 02:00:00,CREDIT,63338,SUCCESS,UPI,UK,0
4180,1456,2023-06-24 03:00:00,DEBIT,84338,SUCCESS,CARD,USA,0
4181,1724,2023-06-24 04:00:00,CREDIT,42819,SUCCESS,NETBANKING,UK,0
4182,1727,2023-06-24 05:00:00,CREDIT,91886,FAILED,CARD,UAE,0
4183,1225,2023-06-24 06:00:00,DEBIT,41851,SUCCESS,UPI,UK,0
4184,1981,2023-06-24 07:00:00,CREDIT,87078,SUCCESS,CARD,USA,0
4185,1130,2023-06-24 08:00:00,CREDIT,17793,SUCCESS,NETBANKING,UK,0
4186,1587,2023-06-24 09:00:00,CREDIT,89641,SUCCESS,CARD,India,0
4187,1475,2023-06-24 10:00:00,CREDIT,37797,SUCCESS,CARD,USA,0
4188,1797,2023-06-24 11:00:00,DEBIT,94624,FAILED,CARD,Singapore,0
4189,1985,2023-06-24 12:00:00,DEBIT,97969,SUCCESS,UPI,India,0
4190,1276,2023-06-24 13:00:00,DEBIT,30092,SUCCESS,CARD,UK,0
4191,1155,2023-06-24 14:00:00,CREDIT,63925,FAILED,NETBANKING,Singapore,0
4192,1759,2023-06-24 15:00:00,CREDIT,9622,SUCCESS,CARD,India,0
4193,1217,2023-06-24 16:00:00,CREDIT,45506,SUCCESS,CARD,UAE,0
4194,1189,2023-06-24 17:00:00,CREDIT,12221,SUCCESS,CARD,India,0
4195,1416,2023-06-24 18:00:00,CREDIT,14319,SUCCESS,UPI,Singapore,0
4196,1980,2023-06-24 19:00:00,DEBIT,1717,SUCCESS,NETBANKING,UAE,0
4197,1674,2023-06-24 20:00:00,DEBIT,43116,SUCCESS,CARD,UK,0
4198,1691,2023-06-24 21:00:00,DEBIT,50772,SUCCESS,NETBANKING,USA,0
4199,1545,2023-06-24 22:00:00,CREDIT,24376,SUCCESS,NETBANKING,UK,0
4200,1040,2023-06-24 23:00:00,DEBIT,99987,SUCCESS,UPI,USA,0
4201,1306,2023-06-25 00:00:00,CREDIT,72340,SUCCESS,NETBANKING,USA,0
4202,1942,2023-06-25 01:00:00,CREDIT,55835,FAILED,CARD,Singapore,0
4203,1337,2023-06-25 02:00:00,DEBIT,18059,SUCCESS,UPI,UAE,0
4204,1313,2023-06-25 03:00:00,DEBIT,28622,SUCCESS,UPI,UAE,0
4205,1074,2023-06-25 04:00:00,CREDIT,56187,SUCCESS,NETBANKING,India,0
4206,1952,2023-06-25 05:00:00,CREDIT,10053,SUCCESS,UPI,UK,0
4207,1278,2023-06-25 06:00:00,CREDIT,26667,SUCCESS,NETBANKING,Singapore,0
4208,1175,2023-06-25 07:00:00,DEBIT,60623,SUCCESS,NETBANKING,UK,0
4209,1895,2023-06-25 08:00:00,DEBIT,62808,SUCCESS,UPI,India,0
4210,1661,2023-06-25 09:00:00,DEBIT,22660,SUCCESS,CARD,India,0
4211,1272,2023-06-25 10:00:00,CREDIT,58490,SUCCESS,NETBANKING,Singapore,0
4212,1836,2023-06-25 11:00:00,CREDIT,68249,SUCCESS,UPI,India,0
4213,1619,2023-06-25 12:00:00,DEBIT,36760,SUCCESS,UPI,Singapore,0
4214,1650,2023-06-25 13:00:00,DEBIT,45204,SUCCESS,NETBANKING,India,0
4215,1861,2023-06-25 14:00:00,CREDIT,57905,SUCCESS,NETBANKING,UAE,0
4216,1782,2023-06-25 15:00:00,DEBIT,24596,SUCCESS,NETBANKING,Singapore,0
4217,1858,2023-06-25 16:00:00,DEBIT,83401,SUCCESS,NETBANKING,UAE,0
4218,1930,2023-06-25 17:00:00,DEBIT,91357,SUCCESS,CARD,UAE,0
4219,1288,2023-06-25 18:00:00,DEBIT,3615,FAILED,CARD,Singapore,0
4220,1723,2023-06-25 19:00:00,DEBIT,4554,SUCCESS,CARD,UK,0
4221,1892,2023-06-25 20:00:00,DEBIT,22973,SUCCESS,CARD,USA,0
4222,1271,2023-06-25 21:00:00,DEBIT,74020,SUCCESS,UPI,India,0
4223,1929,2023-06-25 22:00:00,CREDIT,13827,SUCCESS,NETBANKING,India,0
4224,1065,2023-06-25 23:00:00,CREDIT,69170,SUCCESS,UPI,UK,0
4225,1482,2023-06-26 00:00:00,CREDIT,99159,SUCCESS,UPI,USA,0
4226,1935,2023-06-26 01:00:00,DEBIT,97525,SUCCESS,CARD,UK,0
4227,1247,2023-06-26 02:00:00,CREDIT,50079,SUCCESS,UPI,USA,0
4228,1155,2023-06-26 03:00:00,DEBIT,25565,SUCCESS,CARD,Singapore,0
4229,1046,2023-06-26 04:00:00,CREDIT,54000,SUCCESS,NETBANKING,Singapore,0
4230,1934,2023-06-26 05:00:00,CREDIT,59899,SUCCESS,CARD,UAE,0
4231,1453,2023-06-26 06:00:00,DEBIT,96229,SUCCESS,NETBANKING,UAE,0
4232,1200,2023-06-26 07:00:00,CREDIT,21430,SUCCESS,CARD,Singapore,0
4233,1659,2023-06-26 08:00:00,CREDIT,8402,SUCCESS,UPI,UAE,0
4234,1123,2023-06-26 09:00:00,CREDIT,78543,SUCCESS,UPI,Singapore,0
4235,1000,2023-06-26 10:00:00,DEBIT,90066,SUCCESS,CARD,UK,0
4236,1967,2023-06-26 11:00:00,CREDIT,72817,SUCCESS,NETBANKING,India,0
4237,1758,2023-06-26 12:00:00,DEBIT,12975,SUCCESS,NETBANKING,Singapore,0
4238,1854,2023-06-26 13:00:00,DEBIT,27319,SUCCESS,CARD,Singapore,0
4239,1639,2023-06-26 14:00:00,CREDIT,36282,SUCCESS,UPI,Singapore,0
4240,1190,2023-06-26 15:00:00,CREDIT,80641,SUCCESS,NETBANKING,UAE,0
4241,1578,2023-06-26 16:00:00,CREDIT,42369,SUCCESS,CARD,UAE,0
4242,1515,2023-06-26 17:00:00,DEBIT,79881,SUCCESS,NETBANKING,UAE,0
4243,1441,2023-06-26 18:00:00,CREDIT,6557,SUCCESS,UPI,UAE,0
4244,1920,2023-06-26 19:00:00,CREDIT,6849,SUCCESS,NETBANKING,UK,0
4245,1814,2023-06-26 20:00:00,DEBIT,33164,SUCCESS,CARD,Singapore,0
4246,1805,2023-06-26 21:00:00,DEBIT,9921,SUCCESS,NETBANKING,UK,0
4247,1142,2023-06-26 22:00:00,CREDIT,98397,SUCCESS,NETBANKING,UAE,0
4248,1190,2023-06-26 23:00:00,CREDIT,78755,SUCCESS,UPI,UK,0
4249,1532,2023-06-27 00:00:00,DEBIT,7764,SUCCESS,UPI,Singapore,0
4250,1226,2023-06-27 01:00:00,DEBIT,29381,SUCCESS,UPI,Singapore,0
4251,1312,2023-06-27 02:00:00,DEBIT,31921,SUCCESS,UPI,UAE,0
4252,1628,2023-06-27 03:00:00,DEBIT,24747,SUCCESS,CARD,Singapore,0
4253,1948,2023-06-27 04:00:00,DEBIT,70018,SUCCESS,NETBANKING,UK,0
4254,1301,2023-06-27 05:00:00,DEBIT,82085,SUCCESS,NETBANKING,USA,0
4255,1653,2023-06-27 06:00:00,DEBIT,82899,SUCCESS,NETBANKING,Singapore,0
4256,1995,2023-06-27 07:00:00,CREDIT,90279,SUCCESS,NETBANKING,UK,0
4257,1459,2023-06-27 08:00:00,DEBIT,75044,SUCCESS,CARD,UK,0
4258,1400,2023-06-27 09:00:00,CREDIT,89242,SUCCESS,UPI,UK,0
4259,1550,2023-06-27 10:00:00,CREDIT,27703,SUCCESS,NETBANKING,Singapore,0
4260,1392,2023-06-27 11:00:00,DEBIT,46558,SUCCESS,NETBANKING,USA,0
4261,1866,2023-06-27 12:00:00,CREDIT,70705,SUCCESS,UPI,UAE,0
4262,1763,2023-06-27 13:00:00,DEBIT,19723,SUCCESS,UPI,UAE,0
4263,1844,2023-06-27 14:00:00,CREDIT,44540,FAILED,NETBANKING,Singapore,0
4264,1206,2023-06-27 15:00:00,DEBIT,82527,SUCCESS,UPI,Singapore,1
4265,1209,2023-06-27 16:00:00,DEBIT,7804,SUCCESS,NETBANKING,India,0
4266,1114,2023-06-27 17:00:00,DEBIT,93926,SUCCESS,NETBANKING,USA,0
4267,1736,2023-06-27 18:00:00,CREDIT,27560,SUCCESS,NETBANKING,UK,1
4268,1645,2023-06-27 19:00:00,CREDIT,83145,SUCCESS,NETBANKING,UK,0
4269,1250,2023-06-27 20:00:00,DEBIT,82905,SUCCESS,NETBANKING,UAE,0
4270,1218,2023-06-27 21:00:00,CREDIT,73611,SUCCESS,NETBANKING,Singapore,0
4271,1406,2023-06-27 22:00:00,DEBIT,6665,SUCCESS,UPI,USA,0
4272,1442,2023-06-27 23:00:00,DEBIT,88103,SUCCESS,CARD,UAE,1
4273,1602,2023-06-28 00:00:00,CREDIT,4970,SUCCESS,CARD,USA,1
4274,1353,2023-06-28 01:00:00,CREDIT,19009,SUCCESS,NETBANKING,Singapore,0
4275,1887,2023-06-28 02:00:00,CREDIT,9217,FAILED,UPI,UK,0
4276,1557,2023-06-28 03:00:00,DEBIT,67574,FAILED,NETBANKING,India,0
4277,1549,2023-06-28 04:00:00,CREDIT,94026,SUCCESS,UPI,USA,0
4278,1141,2023-06-28 05:00:00,CREDIT,44422,SUCCESS,NETBANKING,UK,0
4279,1611,2023-06-28 06:00:00,CREDIT,20228,SUCCESS,NETBANKING,USA,0
4280,1500,2023-06-28 07:00:00,DEBIT,97417,FAILED,CARD,USA,0
4281,1839,2023-06-28 08:00:00,CREDIT,69101,SUCCESS,UPI,USA,0
4282,1701,2023-06-28 09:00:00,CREDIT,540,SUCCESS,UPI,Singapore,1
4283,1546,2023-06-28 10:00:00,DEBIT,61055,SUCCESS,CARD,UAE,0
4284,1658,2023-06-28 11:00:00,DEBIT,49713,SUCCESS,CARD,USA,0
4285,1541,2023-06-28 12:00:00,DEBIT,71049,SUCCESS,CARD,Singapore,0
4286,1845,2023-06-28 13:00:00,CREDIT,11763,SUCCESS,CARD,India,0
4287,1506,2023-06-28 14:00:00,CREDIT,19647,SUCCESS,UPI,UAE,0
4288,1595,2023-06-28 15:00:00,DEBIT,81762,SUCCESS,UPI,Singapore,0
4289,1880,2023-06-28 16:00:00,CREDIT,105,SUCCESS,CARD,India,0
4290,1280,2023-06-28 17:00:00,DEBIT,7138,SUCCESS,NETBANKING,UAE,0
4291,1423,2023-06-28 18:00:00,DEBIT,6514,SUCCESS,NETBANKING,Singapore,0
4292,1855,2023-06-28 19:00:00,CREDIT,87759,SUCCESS,NETBANKING,India,0
4293,1269,2023-06-28 20:00:00,DEBIT,69606,SUCCESS,NETBANKING,Singapore,0
4294,1153,2023-06-28 21:00:00,DEBIT,76686,FAILED,UPI,India,0
4295,1613,2023-06-28 22:00:00,CREDIT,2706,SUCCESS,UPI,USA,0
4296,1726,2023-06-28 23:00:00,DEBIT,16582,SUCCESS,UPI,USA,1
4297,1661,2023-06-29 00:00:00,CREDIT,98929,SUCCESS,NETBANKING,UAE,0
4298,1943,2023-06-29 01:00:00,CREDIT,71973,SUCCESS,CARD,India,0
4299,1082,2023-06-29 02:00:00,CREDIT,34048,SUCCESS,NETBANKING,USA,0
4300,1621,2023-06-29 03:00:00,DEBIT,90087,SUCCESS,UPI,UAE,1
4301,1946,2023-06-29 04:00:00,DEBIT,91901,SUCCESS,NETBANKING,UK,0
4302,1898,2023-06-29 05:00:00,DEBIT,91350,SUCCESS,CARD,USA,0
4303,1425,2023-06-29 06:00:00,CREDIT,20975,SUCCESS,CARD,USA,0
4304,1274,2023-06-29 07:00:00,DEBIT,13157,SUCCESS,NETBANKING,Singapore,0
4305,1712,2023-06-29 08:00:00,CREDIT,32500,SUCCESS,UPI,UK,0
4306,1283,2023-06-29 09:00:00,DEBIT,71558,FAILED,UPI,India,0
4307,1979,2023-06-29 10:00:00,CREDIT,68707,SUCCESS,UPI,UAE,0
4308,1172,2023-06-29 11:00:00,CREDIT,87661,SUCCESS,NETBANKING,UK,0
4309,1326,2023-06-29 12:00:00,CREDIT,27603,SUCCESS,UPI,India,0
4310,1717,2023-06-29 13:00:00,DEBIT,23865,SUCCESS,NETBANKING,USA,0
4311,1062,2023-06-29 14:00:00,CREDIT,46712,SUCCESS,UPI,UAE,0
4312,1072,2023-06-29 15:00:00,DEBIT,98418,FAILED,CARD,UAE,0
4313,1762,2023-06-29 16:00:00,CREDIT,84435,SUCCESS,CARD,UK,0
4314,1635,2023-06-29 17:00:00,CREDIT,93112,SUCCESS,UPI,Singapore,0
4315,1374,2023-06-29 18:00:00,DEBIT,81848,SUCCESS,NETBANKING,India,0
4316,1632,2023-06-29 19:00:00,DEBIT,9528,SUCCESS,UPI,UK,0
4317,1507,2023-06-29 20:00:00,DEBIT,31519,SUCCESS,NETBANKING,Singapore,0
4318,1786,2023-06-29 21:00:00,CREDIT,65295,FAILED,CARD,Singapore,0
4319,1942,2023-06-29 22:00:00,CREDIT,73795,SUCCESS,NETBANKING,Singapore,0
4320,1397,2023-06-29 23:00:00,CREDIT,89946,SUCCESS,UPI,UAE,0
4321,1119,2023-06-30 00:00:00,DEBIT,39242,SUCCESS,CARD,India,0
4322,1933,2023-06-30 01:00:00,DEBIT,71640,FAILED,NETBANKING,India,0
4323,1436,2023-06-30 02:00:00,DEBIT,38389,SUCCESS,NETBANKING,UK,0
4324,1828,2023-06-30 03:00:00,DEBIT,77048,SUCCESS,CARD,USA,0
4325,1675,2023-06-30 04:00:00,CREDIT,59051,SUCCESS,UPI,UK,0
4326,1935,2023-06-30 05:00:00,DEBIT,11855,SUCCESS,CARD,India,0
4327,1464,2023-06-30 06:00:00,DEBIT,84653,SUCCESS,UPI,UAE,0
4328,1285,2023-06-30 07:00:00,DEBIT,3990,SUCCESS,UPI,UK,0
4329,1264,2023-06-30 08:00:00,CREDIT,94476,SUCCESS,NETBANKING,USA,0
4330,1319,2023-06-30 09:00:00,CREDIT,17275,SUCCESS,UPI,UK,0
4331,1672,2023-06-30 10:00:00,CREDIT,74827,SUCCESS,UPI,Singapore,0
4332,1375,2023-06-30 11:00:00,CREDIT,65787,SUCCESS,CARD,USA,0
4333,1819,2023-06-30 12:00:00,CREDIT,85083,SUCCESS,CARD,Singapore,0
4334,1088,2023-06-30 13:00:00,CREDIT,88387,SUCCESS,UPI,UAE,0
4335,1653,2023-06-30 14:00:00,DEBIT,94811,SUCCESS,NETBANKING,India,0
4336,1202,2023-06-30 15:00:00,CREDIT,24388,SUCCESS,CARD,UK,0
4337,1820,2023-06-30 16:00:00,CREDIT,46729,SUCCESS,NETBANKING,UK,0
4338,1738,2023-06-30 17:00:00,CREDIT,47900,FAILED,CARD,Singapore,0
4339,1954,2023-06-30 18:00:00,DEBIT,37467,SUCCESS,CARD,Singapore,0
4340,1333,2023-06-30 19:00:00,DEBIT,77910,SUCCESS,UPI,India,0
4341,1221,2023-06-30 20:00:00,DEBIT,77854,SUCCESS,CARD,UK,0
4342,1040,2023-06-30 21:00:00,CREDIT,89428,SUCCESS,CARD,India,0
4343,1707,2023-06-30 22:00:00,DEBIT,68613,SUCCESS,NETBANKING,Singapore,0
4344,1067,2023-06-30 23:00:00,CREDIT,82862,SUCCESS,CARD,Singapore,0
4345,1987,2023-07-01 00:00:00,CREDIT,29122,SUCCESS,CARD,USA,0
4346,1775,2023-07-01 01:00:00,CREDIT,69429,SUCCESS,NETBANKING,Singapore,0
4347,1513,2023-07-01 02:00:00,CREDIT,59514,SUCCESS,UPI,Singapore,0
4348,1872,2023-07-01 03:00:00,CREDIT,1759,SUCCESS,UPI,India,0
4349,1636,2023-07-01 04:00:00,DEBIT,58041,SUCCESS,CARD,USA,1
4350,1621,2023-07-01 05:00:00,DEBIT,38030,FAILED,CARD,USA,0
4351,1597,2023-07-01 06:00:00,CREDIT,43573,SUCCESS,NETBANKING,UK,0
4352,1936,2023-07-01 07:00:00,DEBIT,55698,SUCCESS,UPI,UAE,0
4353,1631,2023-07-01 08:00:00,CREDIT,16140,SUCCESS,UPI,UK,0
4354,1126,2023-07-01 09:00:00,CREDIT,69906,FAILED,UPI,UK,0
4355,1254,2023-07-01 10:00:00,DEBIT,13386,SUCCESS,NETBANKING,UK,0
4356,1694,2023-07-01 11:00:00,DEBIT,69239,SUCCESS,NETBANKING,USA,0
4357,1015,2023-07-01 12:00:00,CREDIT,56016,SUCCESS,NETBANKING,India,0
4358,1476,2023-07-01 13:00:00,CREDIT,17700,SUCCESS,CARD,Singapore,0
4359,1061,2023-07-01 14:00:00,DEBIT,2391,SUCCESS,UPI,USA,0
4360,1880,2023-07-01 15:00:00,DEBIT,13223,SUCCESS,CARD,Singapore,0
4361,1431,2023-07-01 16:00:00,DEBIT,3911,SUCCESS,CARD,Singapore,0
4362,1669,2023-07-01 17:00:00,CREDIT,78983,SUCCESS,NETBANKING,UAE,0
4363,1267,2023-07-01 18:00:00,CREDIT,31376,SUCCESS,UPI,UK,0
4364,1034,2023-07-01 19:00:00,CREDIT,54245,SUCCESS,CARD,UAE,0
4365,1778,2023-07-01 20:00:00,CREDIT,46719,SUCCESS,UPI,UK,0
4366,1575,2023-07-01 21:00:00,DEBIT,81149,SUCCESS,CARD,USA,0
4367,1493,2023-07-01 22:00:00,DEBIT,70778,SUCCESS,NETBANKING,Singapore,0
4368,1561,2023-07-01 23:00:00,CREDIT,88882,SUCCESS,CARD,UAE,0
4369,1468,2023-07-02 00:00:00,DEBIT,91143,SUCCESS,NETBANKING,USA,0
4370,1766,2023-07-02 01:00:00,DEBIT,26814,SUCCESS,UPI,USA,0
4371,1660,2023-07-02 02:00:00,CREDIT,55785,SUCCESS,CARD,UK,0
4372,1324,2023-07-02 03:00:00,DEBIT,12294,SUCCESS,CARD,Singapore,0
4373,1303,2023-07-02 04:00:00,DEBIT,73162,SUCCESS,NETBANKING,UK,0
4374,1275,2023-07-02 05:00:00,DEBIT,64137,SUCCESS,NETBANKING,UK,0
4375,1868,2023-07-02 06:00:00,CREDIT,19462,SUCCESS,UPI,USA,0
4376,1962,2023-07-02 07:00:00,DEBIT,54599,SUCCESS,NETBANKING,UK,0
4377,1683,2023-07-02 08:00:00,DEBIT,46381,SUCCESS,UPI,India,0
4378,1928,2023-07-02 09:00:00,CREDIT,62913,SUCCESS,CARD,Singapore,0
4379,1200,2023-07-02 10:00:00,CREDIT,44952,SUCCESS,UPI,UK,0
4380,1444,2023-07-02 11:00:00,DEBIT,47936,SUCCESS,UPI,UK,0
4381,1904,2023-07-02 12:00:00,CREDIT,4695,SUCCESS,UPI,UAE,0
4382,1323,2023-07-02 13:00:00,DEBIT,96030,SUCCESS,CARD,Singapore,0
4383,1034,2023-07-02 14:00:00,DEBIT,15502,SUCCESS,CARD,Singapore,0
4384,1976,2023-07-02 15:00:00,CREDIT,65383,SUCCESS,NETBANKING,UK,0
4385,1481,2023-07-02 16:00:00,CREDIT,92776,SUCCESS,UPI,India,0
4386,1727,2023-07-02 17:00:00,DEBIT,88231,FAILED,CARD,UAE,0
4387,1479,2023-07-02 18:00:00,CREDIT,42823,SUCCESS,UPI,India,0
4388,1064,2023-07-02 19:00:00,DEBIT,51422,SUCCESS,UPI,UK,0
4389,1007,2023-07-02 20:00:00,DEBIT,46864,SUCCESS,UPI,Singapore,0
4390,1300,2023-07-02 21:00:00,DEBIT,25011,FAILED,CARD,Singapore,0
4391,1342,2023-07-02 22:00:00,DEBIT,91388,SUCCESS,UPI,India,0
4392,1430,2023-07-02 23:00:00,DEBIT,19505,SUCCESS,UPI,USA,0
4393,1423,2023-07-03 00:00:00,CREDIT,58222,SUCCESS,NETBANKING,UK,0
4394,1331,2023-07-03 01:00:00,DEBIT,89856,SUCCESS,UPI,Singapore,0
4395,1437,2023-07-03 02:00:00,DEBIT,99589,SUCCESS,NETBANKING,USA,0
4396,1587,2023-07-03 03:00:00,CREDIT,3547,SUCCESS,UPI,Singapore,0
4397,1173,2023-07-03 04:00:00,CREDIT,53243,SUCCESS,NETBANKING,Singapore,0
4398,1558,2023-07-03 05:00:00,DEBIT,63006,SUCCESS,CARD,USA,0
4399,1526,2023-07-03 06:00:00,CREDIT,10762,SUCCESS,CARD,India,0
4400,1872,2023-07-03 07:00:00,DEBIT,63101,SUCCESS,UPI,UK,0
4401,1658,2023-07-03 08:00:00,DEBIT,58382,SUCCESS,NETBANKING,USA,0
4402,1025,2023-07-03 09:00:00,CREDIT,4999,FAILED,CARD,USA,0
4403,1819,2023-07-03 10:00:00,DEBIT,28682,SUCCESS,UPI,Singapore,0
4404,1604,2023-07-03 11:00:00,CREDIT,67571,FAILED,UPI,USA,0
4405,1405,2023-07-03 12:00:00,CREDIT,42313,SUCCESS,NETBANKING,UK,0
4406,1231,2023-07-03 13:00:00,DEBIT,75971,SUCCESS,NETBANKING,India,1
4407,1532,2023-07-03 14:00:00,CREDIT,83305,SUCCESS,UPI,India,0
4408,1818,2023-07-03 15:00:00,DEBIT,74181,SUCCESS,NETBANKING,India,0
4409,1549,2023-07-03 16:00:00,DEBIT,83905,SUCCESS,NETBANKING,UK,0
4410,1787,2023-07-03 17:00:00,DEBIT,37930,SUCCESS,CARD,Singapore,1
4411,1504,2023-07-03 18:00:00,CREDIT,7166,SUCCESS,NETBANKING,UK,0
4412,1668,2023-07-03 19:00:00,CREDIT,10812,SUCCESS,UPI,USA,0
4413,1178,2023-07-03 20:00:00,DEBIT,81627,FAILED,NETBANKING,UAE,0
4414,1131,2023-07-03 21:00:00,DEBIT,65465,FAILED,UPI,UAE,0
4415,1822,2023-07-03 22:00:00,DEBIT,87285,FAILED,UPI,UAE,0
4416,1454,2023-07-03 23:00:00,DEBIT,99951,FAILED,NETBANKING,India,0
4417,1347,2023-07-04 00:00:00,CREDIT,30906,SUCCESS,NETBANKING,UK,0
4418,1539,2023-07-04 01:00:00,CREDIT,12310,FAILED,NETBANKING,UK,0
4419,1771,2023-07-04 02:00:00,DEBIT,37072,SUCCESS,CARD,India,0
4420,1405,2023-07-04 03:00:00,CREDIT,34236,SUCCESS,CARD,USA,0
4421,1075,2023-07-04 04:00:00,CREDIT,44397,SUCCESS,NETBANKING,UAE,0
4422,1940,2023-07-04 05:00:00,DEBIT,16045,SUCCESS,UPI,UAE,0
4423,1578,2023-07-04 06:00:00,CREDIT,95301,SUCCESS,NETBANKING,India,0
4424,1853,2023-07-04 07:00:00,CREDIT,42577,SUCCESS,CARD,UAE,0
4425,1491,2023-07-04 08:00:00,CREDIT,79280,SUCCESS,CARD,Singapore,0
4426,1193,2023-07-04 09:00:00,DEBIT,70553,SUCCESS,NETBANKING,UK,0
4427,1983,2023-07-04 10:00:00,DEBIT,85504,FAILED,UPI,UAE,0
4428,1161,2023-07-04 11:00:00,DEBIT,77513,SUCCESS,UPI,UAE,0
4429,1346,2023-07-04 12:00:00,DEBIT,13324,SUCCESS,CARD,Singapore,0
4430,1950,2023-07-04 13:00:00,CREDIT,3152,SUCCESS,CARD,USA,0
4431,1360,2023-07-04 14:00:00,DEBIT,27372,SUCCESS,CARD,USA,0
4432,1768,2023-07-04 15:00:00,CREDIT,41250,SUCCESS,UPI,Singapore,0
4433,1583,2023-07-04 16:00:00,CREDIT,96304,SUCCESS,CARD,USA,0
4434,1086,2023-07-04 17:00:00,DEBIT,17416,FAILED,CARD,India,0
4435,1933,2023-07-04 18:00:00,DEBIT,53489,SUCCESS,UPI,Singapore,0
4436,1261,2023-07-04 19:00:00,CREDIT,63432,SUCCESS,CARD,UK,0
4437,1213,2023-07-04 20:00:00,CREDIT,7340,FAILED,CARD,UK,0
4438,1664,2023-07-04 21:00:00,DEBIT,97195,SUCCESS,NETBANKING,UK,0
4439,1721,2023-07-04 22:00:00,CREDIT,68874,SUCCESS,CARD,UAE,0
4440,1912,2023-07-04 23:00:00,CREDIT,43275,SUCCESS,NETBANKING,Singapore,0
4441,1572,2023-07-05 00:00:00,CREDIT,665,SUCCESS,CARD,Singapore,0
4442,1779,2023-07-05 01:00:00,CREDIT,87398,SUCCESS,CARD,USA,0
4443,1261,2023-07-05 02:00:00,DEBIT,71194,FAILED,NETBANKING,Singapore,0
4444,1729,2023-07-05 03:00:00,CREDIT,16475,SUCCESS,CARD,Singapore,0
4445,1282,2023-07-05 04:00:00,CREDIT,25810,SUCCESS,NETBANKING,USA,0
4446,1647,2023-07-05 05:00:00,DEBIT,49995,SUCCESS,CARD,Singapore,0
4447,1466,2023-07-05 06:00:00,DEBIT,76739,SUCCESS,NETBANKING,Singapore,0
4448,1379,2023-07-05 07:00:00,CREDIT,15274,SUCCESS,NETBANKING,India,0
4449,1361,2023-07-05 08:00:00,CREDIT,87429,SUCCESS,CARD,USA,0
4450,1448,2023-07-05 09:00:00,CREDIT,27697,SUCCESS,CARD,India,0
4451,1440,2023-07-05 10:00:00,DEBIT,74389,FAILED,NETBANKING,UAE,0
4452,1092,2023-07-05 11:00:00,DEBIT,38497,SUCCESS,UPI,USA,0
